time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps],label
256891129,-39,-52,983,-13300,-5731,9563,up_down
256891663,-44,-43,987,-13300,-5731,9563,up_down
256899684,-44,-43,987,-12565,-4112,9056,up_down
256900217,-50,-46,1002,-12565,-4112,9056,up_down
256908238,-50,-46,1002,-10928,-1627,8785,up_down
256908771,-45,-39,1012,-10928,-1627,8785,up_down
256916792,-44,-37,1007,-9616,1330,8855,up_down
256925335,-45,-32,1001,-7770,3990,9336,up_down
256933879,-37,-24,996,-5311,7043,9152,up_down
256942424,-25,-17,982,-3788,10465,8058,up_down
256944524,-25,-17,982,-3788,10465,8058,up_down
256950976,-18,-22,943,-3990,13160,6448,up_down
256959521,-14,-34,895,-4637,13623,5608,up_down
256968066,-8,-37,873,-4558,12171,5110,up_down
256976610,-7,-36,861,-5468,10727,4497,up_down
256984946,-7,-36,861,-6212,8645,4051,up_down
256985479,-9,-48,846,-6212,8645,4051,up_down
256993500,-9,-48,846,-5985,5591,4602,up_down
256994033,-17,-60,850,-5985,5591,4602,up_down
257002054,-17,-60,850,-5162,2782,5573,up_down
257002588,-28,-59,876,-5162,2782,5573,up_down
257010609,-28,-59,876,-4331,1365,6396,up_down
257011142,-41,-57,909,-4331,1365,6396,up_down
257019162,-48,-49,934,-3736,1505,6545,up_down
257027706,-53,-44,943,-3902,2231,6343,up_down
257036251,-55,-41,950,-4471,3036,6195,up_down
257044796,-54,-40,955,-5923,4278,5530,up_down
257053341,-49,-46,949,-7875,6125,4550,up_down
257061885,-36,-41,922,-9598,7805,3858,up_down
257070430,-26,-32,891,-11296,8531,3027,up_down
257078767,-26,-32,891,-12556,8032,2266,up_down
257079300,-26,-41,859,-12556,8032,2266,up_down
257087320,-26,-41,859,-12075,6413,2537,up_down
257087854,-25,-55,836,-12075,6413,2537,up_down
257095875,-25,-55,836,-11016,5066,2896,up_down
257096408,-21,-54,840,-11016,5066,2896,up_down
257104430,-21,-54,840,-10307,4515,2957,up_down
257104963,-31,-57,827,-10307,4515,2957,up_down
257112982,-44,-61,813,-10150,3106,3132,up_down
257121527,-45,-69,808,-10395,927,3325,up_down
257130071,-43,-78,814,-10578,-1251,3841,up_down
257138616,-49,-71,826,-10998,-2852,4208,up_down
257146536,-49,-71,826,-10998,-2852,4208,up_down
257147168,-52,-69,834,-11585,-3841,3780,up_down
257155713,-35,-84,830,-11462,-4716,3342,up_down
257164049,-35,-84,830,-10377,-5713,3692,up_down
257164583,-24,-88,831,-10377,-5713,3692,up_down
257172604,-24,-88,831,-9327,-6895,3955,up_down
257173137,-39,-67,845,-9327,-6895,3955,up_down
257181158,-39,-67,845,-8645,-7428,2406,up_down
257181691,-56,-27,865,-8645,-7428,2406,up_down
257189710,-56,-27,865,-8426,-6658,-997,up_down
257190243,-70,-13,863,-8426,-6658,-997,up_down
257198263,-70,-13,863,-7192,-5941,-3990,up_down
257198796,-81,-28,839,-7192,-5941,-3990,up_down
257206816,-72,-55,817,-4488,-5985,-5608,up_down
257215360,-50,-70,804,-1006,-6020,-5950,up_down
257223904,-31,-82,788,1146,-6448,-5976,up_down
257232449,-9,-94,779,1207,-8050,-5582,up_down
257240993,12,-109,784,-612,-10780,-4777,up_down
257247458,12,-109,784,-612,-10780,-4777,up_down
257249545,21,-114,813,-3928,-13973,-3456,up_down
257258090,24,-115,856,-8102,-16301,-2056,up_down
257266426,24,-115,856,-12066,-17561,-288,up_down
257266959,17,-113,900,-12066,-17561,-288,up_down
257274980,17,-113,900,-15102,-17500,1531,up_down
257275513,-3,-103,943,-15102,-17500,1531,up_down
257283534,-3,-103,943,-16843,-15750,2668,up_down
257284067,-19,-84,972,-16843,-15750,2668,up_down
257292086,-19,-84,972,-17027,-12433,2467,up_down
257292619,-22,-54,967,-17027,-12433,2467,up_down
257300640,-17,-35,932,-16266,-9082,1601,up_down
257309183,-11,-23,894,-15426,-7166,393,up_down
257317728,2,-10,876,-15032,-6238,-1198,up_down
257326272,25,2,869,-15400,-6020,-3412,up_down
257334817,38,10,886,-15846,-5967,-5853,up_down
257343361,43,30,910,-15155,-4900,-8697,up_down
257348371,43,30,910,-15155,-4900,-8697,up_down
257351913,32,58,925,-13483,-2135,-12635,up_down
257360250,32,58,925,-9616,1732,-17395,up_down
257360783,12,53,921,-9616,1732,-17395,up_down
257368804,12,53,921,-2668,6405,-20580,up_down
257369337,-30,-4,900,-2668,6405,-20580,up_down
257377358,-30,-4,900,6973,11357,-20440,up_down
257377891,-86,-86,863,6973,11357,-20440,up_down
257385913,-86,-86,863,16248,16380,-18751,up_down
257386446,-116,-116,814,16248,16380,-18751,up_down
257394467,-95,-124,738,20431,19748,-18173,up_down
257403011,-49,-172,658,19451,18331,-17386,up_down
257411555,-4,-210,626,13518,11882,-13790,up_down
257420099,25,-213,655,3710,2231,-9283,up_down
257428644,42,-222,748,-6720,-7341,-5127,up_down
257437188,51,-222,861,-14560,-13720,-1015,up_down
257445732,47,-209,944,-18418,-16721,2415,up_down
257449495,47,-209,944,-18418,-16721,2415,up_down
257454076,47,-209,944,-19477,-17806,5197,up_down
257454609,4,-172,997,-19477,-17806,5197,up_down
257462631,4,-172,997,-17631,-18217,6728,up_down
257463164,-73,-145,1017,-17631,-18217,6728,up_down
257471183,-73,-145,1017,-12862,-17727,7148,up_down
257471716,-127,-99,1046,-12862,-17727,7148,up_down
257479737,-127,-99,1046,-8128,-15137,4900,up_down
257480270,-127,-44,1047,-8128,-15137,4900,up_down
257488290,-104,-22,1014,-3605,-12197,586,up_down
257496835,-72,-21,984,1198,-10893,-3902,up_down
257505380,-22,-11,966,5635,-10657,-8592,up_down
257513924,20,-27,966,9248,-11086,-13553,up_down
257522469,44,-81,993,13667,-11663,-16353,up_down
257531014,48,-142,1043,19031,-10963,-16502,up_down
257539558,25,-206,1077,24132,-8286,-14122,up_down
257547895,25,-206,1077,27492,-4961,-9668,up_down
257548428,-1,-244,1094,27492,-4961,-9668,up_down
257550419,-1,-244,1094,27492,-4961,-9668,up_down
257556456,-1,-244,1094,26547,-1750,-4970,up_down
257556989,0,-245,1100,26547,-1750,-4970,up_down
257565008,0,-245,1100,20370,945,-726,up_down
257565541,25,-240,1095,20370,945,-726,up_down
257573563,25,-240,1095,10893,2213,3858,up_down
257574096,54,-247,1080,10893,2213,3858,up_down
257582116,75,-253,1087,778,1461,9432,up_down
257590661,84,-234,1121,-8146,560,15050,up_down
257599204,93,-196,1141,-15968,1715,19302,up_down
257607749,78,-184,1120,-21358,3167,22925,up_down
257616293,32,-170,1100,-22802,3403,27606,up_down
257624839,-28,-135,1090,-22146,3648,32462,up_down
257633383,-72,-72,1063,-21262,5127,35201,up_down
257641720,-72,-72,1063,-20545,7253,34658,up_down
257642253,-78,-25,1012,-20545,7253,34658,up_down
257650273,-78,-25,1012,-19836,8233,33223,up_down
257650806,-55,5,947,-19836,8233,33223,up_down
257651550,-55,5,947,-19836,8233,33223,up_down
257658835,-55,5,947,-17850,7253,31360,up_down
257659368,-18,18,885,-17850,7253,31360,up_down
257667389,-18,18,885,-13938,4147,28332,up_down
257667922,21,13,842,-13938,4147,28332,up_down
257675943,59,7,847,-9231,61,24281,up_down
257684488,76,7,866,-6317,-4532,20938,up_down
257693033,62,2,904,-3430,-9931,17876,up_down
257701577,22,-18,975,26,-14778,15163,up_down
257710121,-24,-25,1056,3202,-17535,13133,up_down
257718665,-63,0,1120,4418,-18147,10412,up_down
257727000,-63,0,1120,3920,-17010,6168,up_down
257727534,-84,13,1151,3920,-17010,6168,up_down
257735555,-84,13,1151,3806,-14420,2065,up_down
257736088,-77,2,1152,3806,-14420,2065,up_down
257744107,-77,2,1152,5005,-11121,-1365,up_down
257744640,-48,-4,1126,5005,-11121,-1365,up_down
257752454,-48,-4,1126,5005,-11121,-1365,up_down
257752669,-48,-4,1126,6763,-7901,-4620,up_down
257753203,-9,-8,1078,6763,-7901,-4620,up_down
257761224,42,-38,1011,9520,-5932,-8015,up_down
257769768,81,-88,961,13291,-6396,-9642,up_down
257778312,99,-131,947,17893,-8977,-9178,up_down
257786857,94,-147,980,22697,-12101,-7140,up_down
257795402,72,-136,1036,26101,-13860,-5407,up_down
257803946,36,-122,1088,28192,-13413,-4681,up_down
257812491,0,-107,1112,28980,-11112,-4322,up_down
257821035,-19,-85,1102,29041,-7787,-4270,up_down
257829371,-19,-85,1102,28437,-4541,-4436,up_down
257829904,-16,-70,1069,28437,-4541,-4436,up_down
257837924,-16,-70,1069,27352,-2275,-4453,up_down
257838457,-2,-55,1024,27352,-2275,-4453,up_down
257846478,-2,-55,1024,25366,-1207,-5171,up_down
257847011,17,-40,982,25366,-1207,-5171,up_down
257853369,17,-40,982,25366,-1207,-5171,up_down
257855041,17,-40,982,23056,-1365,-6308,up_down
257855574,40,-33,942,23056,-1365,-6308,up_down
257863595,63,-41,912,22023,-2983,-7332,up_down
257872139,73,-66,891,23415,-5197,-7752,up_down
257880683,63,-89,882,26258,-7428,-6623,up_down
257889228,32,-90,889,28857,-10360,-4138,up_down
257897772,-7,-57,928,28962,-13746,-2213,up_down
257906316,-37,-23,973,26915,-16152,-2231,up_down
257914860,-38,-3,1000,24561,-16528,-3675,up_down
257923405,-21,10,1012,23686,-15898,-5442,up_down
257931949,7,23,1010,24701,-14726,-7262,up_down
257940285,7,23,1010,26652,-13492,-9187,up_down
257940818,27,35,1017,26652,-13492,-9187,up_down
257948840,27,35,1017,29295,-12670,-12013,up_down
257949373,56,31,1033,29295,-12670,-12013,up_down
257954482,56,31,1033,29295,-12670,-12013,up_down
257957400,56,31,1033,32742,-11856,-15233,up_down
257957933,82,11,1054,32742,-11856,-15233,up_down
257965954,82,11,1054,37388,-9878,-17045,up_down
257966487,81,-24,1077,37388,-9878,-17045,up_down
257974508,63,-40,1086,41580,-6763,-17368,up_down
257983053,37,-61,1088,43190,-3596,-17071,up_down
257991598,13,-81,1079,42096,-910,-15531,up_down
258000142,4,-84,1057,39042,770,-14175,up_down
258008687,27,-95,1049,34527,945,-12853,up_down
258017231,62,-116,1048,29592,201,-10255,up_down
258025776,89,-128,1047,26845,-411,-7061,up_down
258034320,99,-133,1053,25803,-743,-3115,up_down
258042865,94,-120,1070,25873,-1137,612,up_down
258051201,94,-120,1070,25821,-437,3535,up_down
258051735,73,-96,1089,25821,-437,3535,up_down
258055390,73,-96,1089,25821,-437,3535,up_down
258059764,73,-96,1089,25375,1251,5880,up_down
258060297,50,-56,1091,25375,1251,5880,up_down
258068316,50,-56,1091,24106,3185,7367,up_down
258068849,32,-10,1082,24106,3185,7367,up_down
258076871,32,-10,1082,21227,4847,7288,up_down
258077404,20,34,1062,21227,4847,7288,up_down
258085425,20,34,1062,16555,5932,5941,up_down
258085958,11,73,1027,16555,5932,5941,up_down
258093979,8,113,990,11357,5678,3473,up_down
258102523,6,159,967,7087,4191,411,up_down
258111068,12,193,963,4261,1277,-4366,up_down
258119612,24,200,978,2931,-1837,-10045,up_down
258128155,35,179,1000,3946,-4593,-14980,up_down
258136699,44,148,1018,7288,-6895,-18751,up_down
258145243,47,116,1046,12232,-8802,-21700,up_down
258153788,52,75,1073,18165,-9423,-23091,up_down
258156511,52,75,1073,18165,-9423,-23091,up_down
258162132,52,75,1073,23765,-9528,-22671,up_down
258162665,61,35,1102,23765,-9528,-22671,up_down
258170685,61,35,1102,27273,-9056,-20273,up_down
258171218,74,-14,1119,27273,-9056,-20273,up_down
258179238,74,-14,1119,28673,-8207,-16467,up_down
258179771,84,-37,1121,28673,-8207,-16467,up_down
258187790,84,-37,1121,26932,-7472,-13063,up_down
258188323,77,7,1124,26932,-7472,-13063,up_down
258196344,58,81,1127,21035,-7175,-12302,up_down
258204889,42,142,1139,11725,-7586,-14350,up_down
258213433,33,193,1151,472,-8041,-18016,up_down
258221979,26,216,1156,-10430,-8715,-23030,up_down
258230523,36,204,1150,-17316,-9406,-28297,up_down
258239067,61,165,1151,-18270,-9528,-33180,up_down
258247611,61,90,1141,-15233,-7988,-34772,up_down
258256155,58,1,1096,-6641,-6107,-32147,up_down
258257423,58,1,1096,-6641,-6107,-32147,up_down
258264499,58,1,1096,5250,-5407,-26355,up_down
258265032,66,-42,1071,5250,-5407,-26355,up_down
258273054,66,-42,1071,13851,-4908,-19110,up_down
258273587,68,-10,1086,13851,-4908,-19110,up_down
258281607,68,-10,1086,16038,-4103,-15015,up_down
258282140,32,52,1106,16038,-4103,-15015,up_down
258290161,32,52,1106,12993,-2782,-15321,up_down
258290694,-4,90,1113,12993,-2782,-15321,up_down
258298712,-15,106,1101,7752,-1382,-17325,up_down
258307257,-10,113,1075,2983,-393,-18952,up_down
258315801,-9,120,1057,-866,113,-19836,up_down
258324345,-15,120,1046,-4025,455,-20571,up_down
258332889,1,107,1020,-7271,1286,-21043,up_down
258341434,63,35,941,-7507,1557,-20693,up_down
258349978,109,-25,884,-2310,-8,-16336,up_down
258358523,107,-10,864,3386,-3220,-9992,up_down
258367068,88,29,890,7411,-8015,-5407,up_down
258375404,88,29,890,8382,-12468,-3640,up_down
258375937,74,70,943,8382,-12468,-3640,up_down
258383957,74,70,943,6632,-15671,-4313,up_down
258384490,65,83,1001,6632,-15671,-4313,up_down
258392511,65,83,1001,4033,-17351,-5958,up_down
258393044,57,89,1047,4033,-17351,-5958,up_down
258401065,57,89,1047,1776,-17543,-7848,up_down
258401598,54,72,1081,1776,-17543,-7848,up_down
258409619,54,72,1081,-525,-16843,-7796,up_down
258410152,48,36,1106,-525,-16843,-7796,up_down
258418173,46,19,1119,-2607,-15662,-6265,up_down
258426717,63,16,1115,-3788,-14280,-4961,up_down
258435263,79,16,1099,-4480,-12206,-3403,up_down
258443807,89,24,1068,-5355,-10762,-2091,up_down
258452351,101,30,1040,-5477,-10850,-428,up_down
258459440,101,30,1040,-5477,-10850,-428,up_down
258460904,100,46,1030,-4593,-12293,1233,up_down
258469448,96,66,1041,-3412,-13947,1846,up_down
258477784,96,66,1041,-3237,-15356,1470,up_down
258478318,86,81,1062,-3237,-15356,1470,up_down
258486337,86,81,1062,-2756,-15776,35,up_down
258486871,77,82,1090,-2756,-15776,35,up_down
258494891,77,82,1090,-2336,-15006,-936,up_down
258495425,83,73,1117,-2336,-15006,-936,up_down
258503445,83,73,1117,-1890,-13203,-1338,up_down
258503979,86,68,1126,-1890,-13203,-1338,up_down
