# IKS4A1 

time[us],acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[mdps],gyro_y[mdps],gyro_z[mdps]
330105299,-11,4,1001,-227,472,140
330105833,-12,7,1002,-227,472,140
330113852,-10,5,1003,-271,437,105
330122398,-11,5,1002,-227,402,157
330130942,-12,7,1002,-236,323,175
330139487,-11,7,1001,-271,446,253
330148032,-12,6,1001,-210,402,236
330156576,-10,5,1002,-227,402,245
330164912,-10,5,1002,-157,420,253
330165445,-10,6,1002,-157,420,253
330169516,-10,6,1002,-157,420,253
330173474,-10,6,1002,-245,393,262
330174007,-11,7,1003,-245,393,262
330182027,-11,7,1003,-271,341,245
330182559,-11,6,1002,-271,341,245
330190579,-11,6,1002,-192,367,245
330191112,-12,6,1002,-192,367,245
330199133,-11,7,1001,-201,393,192
330207678,-10,7,1000,-210,367,192
330216222,-11,7,1002,-210,420,175
330224767,-12,6,1002,-201,367,105
330233311,-12,6,1003,-201,420,113
330241856,-12,8,1002,-201,402,96
330250401,-11,6,1001,-227,446,87
330258945,-12,5,1002,-218,358,122
330267489,-11,7,1001,-253,411,105
330270420,-11,7,1001,-253,411,105
330275833,-11,7,1001,-218,358,157
330276366,-11,7,1001,-218,358,157
330284386,-11,7,1001,-175,393,140
330284919,-12,6,1002,-175,393,140
330292940,-12,6,1002,-218,358,131
330293473,-11,5,1003,-218,358,131
330301493,-11,5,1003,-183,350,140
330302025,-11,7,1002,-183,350,140
330310047,-11,7,1002,-253,367,201
330318591,-11,5,1001,-245,341,131
330327136,-12,5,1001,-280,358,148
330335681,-12,7,1000,-183,402,131
330344225,-10,7,1003,-218,385,183
330352769,-10,5,1001,-245,350,183
330361313,-11,5,1001,-192,411,140
330369858,-12,8,1002,-210,402,166
330371542,-12,8,1002,-210,402,166
330378202,-12,8,1002,-192,367,183
330378735,-12,8,1002,-192,367,183
330386754,-12,8,1002,-192,385,148
330387287,-11,6,1001,-192,385,148
330395307,-11,6,1001,-210,332,166
330395841,-11,6,1002,-210,332,166
330403863,-11,6,1002,-210,393,122
330404396,-12,7,1002,-210,393,122
330412417,-12,6,1002,-218,393,105
330420961,-12,7,1002,-245,367,52
330429505,-11,6,1002,-262,367,52
330438050,-11,7,1002,-192,437,87
330446594,-12,7,1002,-245,367,78
330455138,-11,5,1001,-227,367,70
330463682,-11,5,1000,-227,393,87
330472226,-11,6,1000,-192,393,87
330480564,-11,6,1000,-175,402,61
330481097,-10,6,1002,-175,402,61
330489117,-10,6,1002,-192,411,96
330489650,-12,6,1003,-192,411,96
